86000 , 271409
86100 , 273827
86200 , 272045
86300 , 272358
86400 , 272682
86500 , 275108
86600 , 273315
86700 , 273630
86800 , 276124
86900 , 274378
87000 , 277050
87100 , 275375
87200 , 280542
87300 , 275620
87400 , 276232
87500 , 279577
87600 , 276483
87700 , 277205
87800 , 277161
87900 , 280353
88000 , 278044
88100 , 278314
88200 , 282566
88300 , 279526
88400 , 279233
88500 , 279347
88600 , 283235
88700 , 280005
88800 , 280291
88900 , 283541
89000 , 280866
89100 , 281180
89200 , 281494
89300 , 281913
89400 , 282188
89500 , 282443
89600 , 285395
89700 , 283079
89800 , 283398
89900 , 286127
90000 , 284026
90100 , 284342
90200 , 284654
90300 , 289045
90400 , 285285
90500 , 285605
90600 , 288282
90700 , 286249
90800 , 286569
90900 , 286851
91000 , 289364
91100 , 287493
91200 , 287813
91300 , 292321
91400 , 288532
91500 , 288764
91600 , 291643
91700 , 289382
91800 , 289698
91900 , 290012
92000 , 292735
92100 , 290648
92200 , 290958
92300 , 295158
92400 , 291601
92500 , 291912
92600 , 294680
92700 , 292558
92800 , 292851
92900 , 293166
93000 , 295618
93100 , 293799
93200 , 294113
93300 , 296669
93400 , 294767
93500 , 295056
93600 , 297446
93700 , 309569
93800 , 296024
93900 , 298558
94000 , 296643
94100 , 296952
94200 , 297268
94300 , 299897
94400 , 297904
94500 , 298214
94600 , 300646
94700 , 298853
94800 , 299148
94900 , 301964
95000 , 299791
95100 , 300102
95200 , 305234
95300 , 300737
95400 , 301050
95500 , 301365
95600 , 306344
95700 , 301997
95800 , 302312
95900 , 305010
96000 , 302938
96100 , 303280
96200 , 305857
96300 , 303888
96400 , 304199
96500 , 308989
96600 , 304842
96700 , 305165
96800 , 308039
96900 , 305782
97000 , 306091
97100 , 306410
97200 , 309005
97300 , 307036
97400 , 307352
97500 , 311916
97600 , 307987
97700 , 308304
97800 , 311039
97900 , 308934
98000 , 309246
98100 , 311594
98200 , 309884
98300 , 310191
98400 , 312583
98500 , 310826
98600 , 311142
98700 , 316924
98800 , 311770
98900 , 312086
99000 , 515913
99100 , 312716
99200 , 313031
99300 , 315510
99400 , 313663
99500 , 313975
99600 , 316439
99700 , 314596
99800 , 314954
99900 , 317933
100000 , 315552
100100 , 315863
100200 , 318571
100300 , 316502
100400 , 316810
100500 , 321058
100600 , 317443
100700 , 317762
100800 , 320421
100900 , 318389
101000 , 318704
101100 , 321699
101200 , 319360
101300 , 319654
101400 , 324665
101500 , 320282
101600 , 320597
101700 , 323366
101800 , 321226
101900 , 321540
102000 , 324028
102100 , 322177
102200 , 322483
102300 , 324983
102400 , 323118
102500 , 323429
102600 , 325764
102700 , 324064
102800 , 324377
102900 , 326732
103000 , 325012
103100 , 325320
103200 , 327670
103300 , 325957
103400 , 326266
103500 , 328706
103600 , 326901
103700 , 327212
103800 , 329574
103900 , 327864
104000 , 328219
104100 , 330889
104200 , 328802
104300 , 329106
104400 , 331736
104500 , 330003
104600 , 330063
104700 , 334422
104800 , 330684
104900 , 330997
105000 , 333841
105100 , 331630
105200 , 331939
105300 , 334489
105400 , 332570
105500 , 332888
105600 , 335609
105700 , 333595
105800 , 333874
105900 , 336714
106000 , 334643
106100 , 334811
106200 , 335098
106300 , 335411
106400 , 338670
106500 , 348948
106600 , 336355
106700 , 339068
106800 , 336983
106900 , 337304
107000 , 339671
107100 , 337931
107200 , 338248
107300 , 340965
107400 , 338903
107500 , 339220
107600 , 341622
107700 , 339822
107800 , 340139
107900 , 343044
108000 , 340783
108100 , 343102
108200 , 341407
108300 , 341726
108400 , 344027
108500 , 342346
108600 , 342661
108700 , 345664
108800 , 343311
108900 , 343623
109000 , 346155
109100 , 344606
109200 , 344869
109300 , 348733
109400 , 345197
109500 , 345520
109600 , 348215
109700 , 346124
109800 , 358145
109900 , 346765
110000 , 347082
110100 , 351203
110200 , 348707
110300 , 348692
110400 , 354828
110500 , 348962
110600 , 348995
110700 , 352081
110800 , 349609
110900 , 353009
111000 , 366959
111100 , 350543
111200 , 353434
111300 , 351174
111400 , 351488
111500 , 363601
111600 , 352146
111700 , 352451
111800 , 355546
111900 , 353068
112000 , 355819
112100 , 353690
112200 , 354020
112300 , 356480
112400 , 354650
112500 , 354961
112600 , 357648
112700 , 355591
112800 , 355904
112900 , 360084
113000 , 356544
113100 , 368805
113200 , 370635
113300 , 357556
113400 , 360723
113500 , 358115
113600 , 358427
113700 , 364870
113800 , 359052
113900 , 361500
114000 , 359693
114100 , 360002
114200 , 362743
114300 , 360634
114400 , 360948
114500 , 363334
114600 , 361712
114700 , 366312
114800 , 362594
114900 , 362661
115000 , 366890
115100 , 363179
115200 , 363463
115300 , 366028
115400 , 364127
115500 , 366638
115600 , 364729
115700 , 365068
115800 , 367505
115900 , 365671
116000 , 365988
116100 , 371927
116200 , 366622
116300 , 368975
116400 , 367250
116500 , 367566
116600 , 369859
116700 , 368192
116800 , 368512
116900 , 368829
117000 , 369337
117100 , 377813
117200 , 370401
117300 , 370208
117400 , 375065
117500 , 370766
117600 , 563256
117700 , 371376
117800 , 375784
117900 , 372030
118000 , 372991
118100 , 376240
118200 , 372939
118300 , 373338
118400 , 376342
118500 , 373885
118600 , 376581
118700 , 374499
118800 , 374903
118900 , 378197
119000 , 375459
119100 , 380259
119200 , 376590
119300 , 376966
119400 , 383507
119500 , 377058
119600 , 377364
119700 , 380339
119800 , 377993
119900 , 380658
120000 , 378595
120100 , 378907
120200 , 381714
120300 , 379579
120400 , 382248
120500 , 380171
120600 , 380488
120700 , 382937
120800 , 381120
120900 , 383658
121000 , 381749
121100 , 382064
121200 , 384379
121300 , 382696
121400 , 394507
121500 , 383327
121600 , 383640
121700 , 386308
121800 , 384356
121900 , 387467
122000 , 384903
122100 , 385227
122200 , 390826
122300 , 385845
122400 , 388671
122500 , 386484
122600 , 386790
122700 , 389221
122800 , 387422
122900 , 389847
123000 , 388048
123100 , 388366
123200 , 390781
123300 , 388997
123400 , 391297
123500 , 389624
123600 , 389940
123700 , 392267
123800 , 390574
123900 , 392978
124000 , 391206
124100 , 391519
124200 , 393765
124300 , 392152
124400 , 394368
124500 , 392784
124600 , 393092
124700 , 395474
124800 , 393730
124900 , 396026
125000 , 394359
125100 , 394669
125200 , 397057
125300 , 395411
125400 , 398460
125500 , 395972
125600 , 396248
125700 , 398943
125800 , 396874
125900 , 416452
126000 , 397535
126100 , 400216
126200 , 398141
126300 , 398455
126400 , 401053
126500 , 399086
126600 , 401517
126700 , 399731
126800 , 400030
126900 , 402658
127000 , 400674
127100 , 403058
127200 , 401302
127300 , 403561
127400 , 401936
127500 , 402277
127600 , 407887
127700 , 402873
127800 , 405268
127900 , 403526
128000 , 403844
128100 , 406183
128200 , 404451
128300 , 407223
128400 , 405079
128500 , 407327
128600 , 405710
128700 , 406020
128800 , 408340
128900 , 406655
129000 , 409141
129100 , 407280
129200 , 410720
129300 , 407922
129400 , 408236
129500 , 410590
129600 , 408864
129700 , 411122
129800 , 409486
129900 , 409806
130000 , 412277
130100 , 410438
130200 , 413369
130300 , 411068
130400 , 413270
130500 , 411699
130600 , 412013
130700 , 414243
130800 , 412645
130900 , 414947
131000 , 413275
131100 , 415587
131200 , 413905
131300 , 414220
131400 , 414539
131500 , 414849
131600 , 417129
131700 , 415483
131800 , 417790
131900 , 416112
132000 , 418359
132100 , 416742
132200 , 417056
132300 , 419326
132400 , 417693
132500 , 420056
132600 , 418318
132700 , 420635
132800 , 418950
132900 , 419263
133000 , 421576
133100 , 419897
133200 , 422219
133300 , 420526
133400 , 422794
133500 , 421156
133600 , 423428
133700 , 421786
133800 , 422100
133900 , 424415
134000 , 422730
134100 , 425109
134200 , 423367
134300 , 425701
134400 , 423992
134500 , 424307
134600 , 426658
134700 , 424941
134800 , 427225
134900 , 425569
135000 , 427854
135100 , 426311
135200 , 429373
135300 , 427177
135400 , 427187
135500 , 430993
135600 , 427864
135700 , 432879
135800 , 428591
135900 , 431765
136000 , 429037
136100 , 429346
136200 , 429657
136300 , 443262
136400 , 434956
136500 , 430644
136600 , 433527
136700 , 431239
136800 , 433723
136900 , 431873
137000 , 434247
137100 , 432506
137200 , 432839
137300 , 444417
137400 , 433550
137500 , 436247
137600 , 434080
137700 , 436421
137800 , 434731
137900 , 437078
138000 , 435358
138100 , 447080
138200 , 435987
138300 , 436291
138400 , 438705
138500 , 436936
138600 , 439432
138700 , 437565
138800 , 439750
138900 , 438196
139000 , 440378
139100 , 438810
139200 , 439123
139300 , 441391
139400 , 439768
139500 , 442049
139600 , 440404
139700 , 442707
139800 , 441034
139900 , 443315
140000 , 441663
140100 , 443919
140200 , 442288
140300 , 444552
140400 , 442926
140500 , 443220
140600 , 445448
140700 , 443871
140800 , 447656
140900 , 445344
141000 , 470105
141100 , 445575
141200 , 450338
141300 , 446563
141400 , 450061
141500 , 446380
141600 , 451299
141700 , 447390
141800 , 447472
141900 , 450988
142000 , 448069
142100 , 450783
142200 , 448604
142300 , 451585
142400 , 449220
142500 , 452212
142600 , 449875
142700 , 452406
142800 , 450524
142900 , 453244
143000 , 451136
143100 , 451417
143200 , 456238
143300 , 452051
143400 , 458017
143500 , 452694
143600 , 455515
143700 , 453325
143800 , 455799
143900 , 453950
144000 , 465880
144100 , 454568
144200 , 457202
144300 , 455200
144400 , 457819
144500 , 469088
144600 , 460213
144700 , 456465
144800 , 456805
144900 , 457091
145000 , 457409
145100 , 460143
145200 , 458034
145300 , 460373
145400 , 458672
145500 , 461090
145600 , 459319
145700 , 461732
145800 , 459929
145900 , 462261
146000 , 460560
146100 , 463248
146200 , 461190
146300 , 463479
146400 , 461820
146500 , 464110
146600 , 462453
146700 , 464665
146800 , 463080
146900 , 465319
147000 , 463712
147100 , 464026
147200 , 466355
147300 , 464660
147400 , 467028
147500 , 465290
147600 , 467596
147700 , 465920
147800 , 468296
147900 , 466551
148000 , 480775
148100 , 467183
148200 , 469514
148300 , 467811
148400 , 470132
148500 , 468441
148600 , 470783
148700 , 469072
148800 , 471411
148900 , 469703
149000 , 471954
149100 , 470335
149200 , 472662
149300 , 470964
149400 , 473287
149500 , 471595
149600 , 474567
149700 , 472228
149800 , 474829
149900 , 472866
150000 , 475365
150100 , 473488
150200 , 476140
150300 , 474125
150400 , 476403
150500 , 474749
150600 , 476971
150700 , 475378
150800 , 479385
150900 , 476006
151000 , 478307
151100 , 476639
151200 , 476951
151300 , 488518
151400 , 477585
151500 , 477915
151600 , 478255
151700 , 480533
151800 , 478843
151900 , 481138
152000 , 479485
152100 , 481802
152200 , 480149
152300 , 482500
152400 , 480737
152500 , 486367
152600 , 481383
152700 , 487026
152800 , 481996
152900 , 484248
153000 , 482628
153100 , 484888
153200 , 483255
153300 , 485512
153400 , 483888
153500 , 486177
153600 , 484519
153700 , 486795
153800 , 485149
153900 , 487467
154000 , 485779
154100 , 488085
154200 , 486411
154300 , 488625
154400 , 487041
154500 , 489298
154600 , 487671
154700 , 489995
154800 , 488300
154900 , 488611
155000 , 490848
155100 , 489247
155200 , 491483
155300 , 489877
155400 , 492103
155500 , 490506
155600 , 492708
155700 , 491137
155800 , 493441
155900 , 491771
156000 , 494127
156100 , 492400
156200 , 494629
156300 , 493029
156400 , 495953
156500 , 493684
156600 , 496466
156700 , 494298
156800 , 506551
156900 , 494918
157000 , 497542
157100 , 495589
157200 , 497930
157300 , 496181
157400 , 508320
157500 , 496821
157600 , 499645
157700 , 497446
157800 , 500108
157900 , 597223
158000 , 500636
158100 , 498712
158200 , 501511
158300 , 499386
158400 , 502083
158500 , 499979
158600 , 502402
158700 , 502596
158800 , 500910
158900 , 505311
159000 , 501546
159100 , 503876
159200 , 502175
159300 , 504403
159400 , 502806
159500 , 505086
159600 , 503435
159700 , 505700
159800 , 504065
159900 , 506359
160000 , 504695
160100 , 506967
160200 , 505325
160300 , 507695
160400 , 505955
160500 , 508216
160600 , 506587
160700 , 508876
160800 , 507216
160900 , 509439
161000 , 509766
161100 , 508168
161200 , 512003
161300 , 509396
161400 , 514973
161500 , 510057
161600 , 515279
161700 , 511349
161800 , 516781
161900 , 510843
162000 , 516263
162100 , 511522
162200 , 516338
162300 , 513021
162400 , 516272
162500 , 513028
162600 , 517938
162700 , 516551
162800 , 513614
162900 , 516568
163000 , 514198
163100 , 517744
163200 , 514799
163300 , 517694
163400 , 515455
163500 , 518699
163600 , 516065
163700 , 519207
163800 , 533286
163900 , 519569
164000 , 517349
164100 , 520368
164200 , 521683
164300 , 518294
164400 , 520919
164500 , 518892
164600 , 521664
164700 , 519503
164800 , 522309
164900 , 520128
165000 , 522661
165100 , 520764
165200 , 523236
165300 , 521390
165400 , 523806
165500 , 522031
165600 , 522333
165700 , 524779
165800 , 522984
165900 , 525473
166000 , 523612
166100 , 526037
166200 , 524242
166300 , 526704
166400 , 524881
166500 , 527378
166600 , 525541
166700 , 527954
166800 , 528206
166900 , 526471
167000 , 528730
167100 , 527073
167200 , 529513
167300 , 527704
167400 , 530123
167500 , 528343
167600 , 530760
167700 , 528966
167800 , 531356
167900 , 531687
168000 , 529920
168100 , 532265
168200 , 530542
168300 , 532900
168400 , 531185
168500 , 533566
168600 , 531813
168700 , 534215
168800 , 532447
168900 , 534743
169000 , 535129
169100 , 533383
169200 , 535698
169300 , 534010
169400 , 536308
169500 , 534641
169600 , 537051
169700 , 535269
169800 , 537680
169900 , 537941
170000 , 536217
170100 , 538708
170200 , 548767
170300 , 539354
170400 , 537485
170500 , 539913
170600 , 538117
170700 , 540569
170800 , 540759
170900 , 539054
171000 , 541400
171100 , 539684
171200 , 541987
171300 , 540314
171400 , 544538
171500 , 540954
171600 , 543304
171700 , 543551
171800 , 541902
171900 , 547234
172000 , 542521
172100 , 544835
172200 , 543161
172300 , 545492
172400 , 545733
172500 , 544101
172600 , 546403
172700 , 544728
172800 , 555905
172900 , 545358
173000 , 550653
173100 , 545985
173200 , 548477
173300 , 548658
173400 , 546934
173500 , 549443
173600 , 547578
173700 , 550053
173800 , 548238
173900 , 550599
174000 , 551194
174100 , 549155
174200 , 551923
174300 , 549843
174400 , 554197
174500 , 550551
174600 , 554637
174700 , 551131
174800 , 554047
174900 , 555030
175000 , 552142
